frequency,word,skip1,skip2
8,tsang,nn1-np0,5
8,truce,np0,6
8,trove,nn1-vvb,8
8,troop,np0,6
8,trool,np0,3
8,trist,nn1,4
8,trigg,np0,4
8,trial,nn1-vvb,7
8,triad,np0,6
8,treks,vvz,8
8,trask,nn1-np0,6
8,toyne,np0,5
8,towne,np0,5
8,towle,np0,7
8,tosca,nn1-np0,6
8,torus,nn1-np0,8
8,torso,nn1-np0,8
8,topee,nn1,3
8,tolly,av0,4
8,tmtsf,nn0,1
8,timex,nn1-vvb,6
8,tilts,nn2,8
8,thrum,nn1,8
8,threw,vvn,7
8,tholl,np0,2
8,thief,np0,6
8,theos,nn2,5
8,thats,vvz,5
8,thans,nn2,1
8,thals,np0,1
8,testa,np0,8
8,tessy,nn1-np0,1
8,tenon,nn1-np0,5
8,teles,np0,3
8,tavey,np0,2
8,tassi,np0,1
8,tasks,nn2-vvz,8
8,tarte,nn1,7
8,tarry,vvi,8
8,tarlo,np0,2
8,tareq,np0,1
8,taped,aj0-vvn,8
8,tangs,nn2,4
8,tamed,aj0-vvd,8
8,tambo,np0,7
8,talus,nn1-np0,4
8,taiyo,np0,5
8,tagro,nn1-np0,1
8,tacul,nn1-np0,3
8,tacks,vvz,6
8,tacho,nn1,6
8,tabai,np0,4
8,szabo,np0,7
8,swore,vvn,8
8,swipe,vvi,8
8,swift,nn1,7
8,swept,aj0-vvd,8
8,swami,nn1,5
8,swade,np0,1
8,svend,nn1,1
8,supra,np0,6
8,sunpc,nn1-np0,5
8,sulla,np0,2
8,sulks,nn2-vvz,8
8,sufis,nn1-np0,3
8,stung,np0,8
8,strew,vvi,8
8,strat,vvb,4
8,strap,vvb,7
8,stoph,np0,8
8,stoop,vvb,7
8,stoop,nn1-np0,7
8,stilt,nn1,7
8,stent,np0,3
8,stein,nn1,7
8,stasi,aj0,5
8,stagg,np0,8
8,stade,np0,7
8,stacy,np0,5
8,sspca,nn1-np0,4
8,spunk,vvb,2
8,spose,vvb,7
8,spora,np0,1
8,spool,nn1-vvb,6
8,spoke,vvn,8
8,spode,nn1,8
8,spill,nn1-np0,6
8,spear,np0,6
8,space,vvb,8
8,solti,nn1-np0,3
8,solow,nn1-np0,5
8,solis,nn1-np0,4
8,soler,np0,2
8,sobor,nn1,1
8,snuff,vvb,8
8,snarl,vvb,8
8,snaky,aj0,8
8,snack,nn1-np0,5
8,smock,nn1-vvb,8
8,smell,nn1-np0,8
8,sloss,np0,7
8,slobs,nn2,6
8,sling,nn1-vvb,8
8,sligo,nn1,3
8,slide,np0,6
8,slava,np0,5
8,slann,nn1-np0,3
8,sklar,np0,4
8,skirt,nn1-np0,6
8,skirl,nn1,8
8,skipp,nn1-np0,4
8,skint,nn1-vvb,8
8,sindy,np0,6
8,sinan,np0,3
8,silla,np0,3
8,silks,np0,5
8,sigue,np0,4
8,sieve,vvi,8
8,sidey,np0,3
8,sicko,nn1,7
8,shred,vvi,8
8,shirl,nn1-np0,4
8,shell,np0,4
8,sheik,np0,6
8,sheff,nn1,4
8,shave,nn1-np0,6
8,shape,np0,7
8,shale,nn1-np0,6
8,shafi,np0,5
8,sgeir,nn1-np0,2
8,sexed,vvn,6
8,sewed,vvn,7
8,senss,nn1,1
8,senfl,nn1-np0,1
8,selma,nn1-np0,4
8,sedan,np0,7
8,secam,nn1-np0,4
8,seaco,nn1-np0,3
8,scums,nn2,5
8,scuff,nn1,8
8,scrip,nn1-vvb,7
8,scfas,nn2,2
8,sbats,np0,1
8,savin,np0,7
8,sated,vvd,8
8,sarup,np0,4
8,sarum,nn1-np0,8
8,sarre,nn1-np0,3
8,sarfu,nn0,2
8,sante,np0,4
8,samui,nn1-np0,2
8,samna,np0,3
8,samba,nn1-np0,4
8,salve,np0,5
8,salix,nn1-np0,4
8,salic,aj0,2
8,salen,np0,4
8,sails,np0,7
8,sadeq,np0,7
8,sacha,nn1-np0,5
8,sabri,np0,7
8,sabra,np0,6
8,sabin,np0,6
8,saarc,nn1,5
8,rubik,np0,4
8,rubha,np0,4
8,ruari,nn1-np0,1
8,ruane,nn1-np0,2
8,rozos,nn2,1
8,rowan,nn1,5
8,rotax,nn1-np0,5
8,rosso,nn1,6
8,roped,aj0-vvd,7
8,ronde,nn1-np0,2
8,romps,nn2-vvz,7
8,roith,np0,3
8,rodet,np0,1
8,roddy,aj0,7
8,robed,aj0-vvd,8
8,roach,vvb,3
8,rizzi,nn1-np0,1
8,rizla,np0,3
8,riscs,nn2,5
8,riper,ajc,8
8,rigor,nn1,6
8,retix,nn1-np0,4
8,retix,nn1,5
8,rekhi,np0,2
8,refit,nn1-vvb,8
8,ready,vvb,8
8,raxco,nn1-np0,4
8,ratko,np0,7
8,ratio,np0,7
8,rasch,nn1,1
8,rally,np0,8
8,rajah,np0,5
8,raith,nn1-np0,3
8,raise,nn1-np0,8
8,raggy,aj0,8
8,rafah,np0,6
8,quinn,vvi,2
8,quill,np0,6
8,queer,vvi,8
8,quark,np0,6
8,qajar,nn1,2
8,qadir,np0,7
8,purse,vvb,8
8,purrs,nn2-vvz,7
8,pupil,vvb,7
8,puang,np0,2
8,psych,vvi,7
8,prune,np0,2
8,prowl,vvb,8
8,prowl,nn1-vvb,8
8,prout,nn1-np0,6
8,prods,vvz,8
8,prize,vvb,8
8,prise,nn1,7
8,prins,np0,5
8,primo,nn1-np0,7
8,pried,vvd,8
8,prats,nn2,7
8,prana,nn1,4
8,pozzo,nn1-np0,5
8,pores,vvz,6
8,polys,nn2,3
8,polos,np0,6
8,poled,vvn,7
8,pokes,nn2,2
8,poema,nn1-np0,1
8,pluck,nn1-vvb,7
8,pleat,nn1-np0,4
8,plank,nn1-np0,7
8,pitts,nn2,5
8,pipit,nn1-vvb,4
8,pined,vvd-vvn,7
8,pigou,np0,2
8,piety,nn1-np0,7
8,pietr,nn1-np0,1
8,piero,nn1,2
8,pieda,nn1-np0,7
8,picas,nn2,1
8,phono,nn1,5
8,phlox,nn1-np0,4
8,perot,vvb,7
8,perin,np0,3
8,pepsi,aj0-nn1,6
8,pepin,np0,6
8,peake,nn1-np0,3
8,peada,np0,1
8,pavia,nn1-np0,5
8,pavey,np0,6
8,pauly,np0,2
8,patsy,nn1,4
8,parra,np0,7
8,parke,nn1-np0,7
8,paris,nn1-np0,6
8,pappa,np0,3
8,papen,np0,3
8,pansy,nn1,6
8,pails,nn2-vvz,7
8,pache,np0,6
8,pacey,nn1,8
8,paccy,np0,1
8,owain,aj0-nn1,6
8,owada,np0,3
8,ottey,np0,4
8,otaku,nn1-np0,1
8,origo,nn1,3
8,oriel,nn1-np0,7
8,ooooh,nn1-np0,8
8,omero,nn1-np0,1
8,omara,np0,3
8,olton,np0,5
8,olmec,nn1-np0,6
8,okner,nn1-np0,2
8,okely,np0,4
8,okawi,np0,1
8,odilo,nn1-np0,1
8,odges,np0,1
8,odets,np0,3
8,octet,nn1,6
8,obins,np0,1
8,obeid,np0,6
8,obeid,nn1-np0,5
8,nzrfu,nn1-np0,2
8,nyssa,np0,7
8,nutts,np0,4
8,nuria,np0,2
8,numan,nn1-np0,7
8,nubia,np0,5
8,nsclc,np0,1
8,notte,nn1,3
8,nosed,vvn,8
8,norse,aj0,1
8,noone,pni,2
8,nomos,nn2,4
8,nomes,np0,2
8,nomad,nn1-np0,4
8,nolle,nn1,5
8,nogan,np0,6
8,nivea,nn1-np0,5
8,nimes,nn2,8
8,nilts,np0,1
8,nikos,nn2,3
8,night,np0,8
8,niger,nn1,6
8,nieve,nn1-np0,1
8,nield,nn1-np0,4
8,nicks,nn2,8
8,nicht,nn1,5
8,nessy,nn1-np0,1
8,neild,np0,4
8,neave,nn1-np0,8
8,neary,np0,5
8,neame,nn1-np0,7
8,nayef,np0,6
8,naver,np0,1
8,nanna,np0,6
8,nandi,np0,4
8,nacro,np0,5
8,myles,nn2,4
8,myler,nn1-np0,5
8,muzak,nn1-vvb,5
8,mutus,nn1,3
8,mused,aj0-vvd,8
8,murat,nn1-np0,4
8,munns,np0,3
8,mufti,np0,6
8,mudie,np0,4
8,morus,nn1-np0,3
8,morte,nn1-np0,6
8,monod,np0,6
8,mondo,nn1-np0,3
8,moine,np0,4
8,mobbs,nn1-np0,4
8,mixer,nn1-np0,6
8,mitts,nn2-vvz,6
8,mints,nn2-vvz,8
8,minto,nn1,3
8,mimes,nn2-vvz,8
8,mille,nn1-np0,6
8,milla,np0,5
8,milic,np0,4
8,mieux,nn1-vvb,7
8,miers,np0,6
8,miele,np0,3
8,micas,nn2,6
8,miach,np0,2
8,mezey,np0,1
8,meuse,nn1-np0,7
8,meuse,nn1,4
8,meted,vvd-vvn,8
8,merci,nn1-np0,5
8,melos,np0,6
8,meksi,np0,4
8,meiji,np0,4
8,meije,np0,1
8,mehra,np0,4
8,meham,nn1-np0,3
8,meale,np0,4
8,mckoi,np0,2
8,mccue,np0,7
8,mazes,nn2-vvz,8
8,mayen,np0,5
8,matos,np0,6
8,masur,np0,5
8,marts,nn2,7
8,marta,nn1-np0,6
8,marre,nn1,2
8,manet,nn1,8
8,mandy,nn1,3
8,mambo,nn1,5
8,malty,aj0,5
8,malek,np0,7
8,makaa,np0,1
8,makaa,nn1-np0,1
8,major,nn1-np0,8
8,magus,nn1,5
8,mages,np0,2
8,madge,vvb,5
8,madan,np0,7
8,lyall,nn1-np0,4
8,luxor,np0,3
8,lumps,vvz,7
8,luger,nn1-np0,2
8,lotka,np0,2
8,lordy,nn1-np0,5
8,loong,nn1-np0,4
8,loire,np0,8
8,logon,nn1-np0,1
8,loewe,np0,6
8,loden,nn1-np0,2
8,lines,np0,7
8,lilya,np0,3
8,liley,nn1-np0,5
8,libro,nn1,4
8,libel,vvi,6
8,lexus,nn1-np0,5
8,leros,np0,4
8,leota,np0,4
8,leona,np0,8
8,leman,np0,6
8,legge,nn1-np0,2
8,lefts,nn2,8
8,leeks,np0,7
8,leech,vvb,5
8,leduc,np0,8
8,ledge,nn1-np0,5
8,leach,vvb,8
8,layne,np0,7
8,lavvu,nn1,1
8,laval,nn1-np0,5
8,laugh,nn1-np0,8
8,lassa,np0,5
8,larus,nn1-np0,4
8,ladas,np0,6
8,laced,aj0-vvd,8
8,kyung,np0,5
8,kunio,np0,4
8,kulik,nn1-np0,1
8,krier,nn1-np0,3
8,kribs,np0,3
8,kozma,np0,4
8,korai,nn2,1
8,komma,np0,5
8,kolve,nn1-np0,2
8,kokou,np0,7
8,knopf,np0,5
8,kmfdm,np0,1
8,klimt,np0,3
8,klima,nn1-np0,2
8,kitec,nn1-np0,1
8,kitaj,np0,6
8,kinks,nn2-vvz,7
8,kilve,nn1-np0,1
8,kieft,nn1-np0,3
8,khost,nn1-np0,3
8,kenna,np0,8
8,kendo,nn1-np0,3
8,kendo,nn1,6
8,kenco,nn1-np0,1
8,kenan,nn1-np0,1
8,kayak,nn1-np0,4
8,kassa,np0,3
8,kaset,np0,7
8,karoo,nn1-np0,3
8,karan,np0,7
8,karan,nn1-np0,4
8,kamiz,nn1-np0,1
8,kamer,np0,5
8,kamel,np0,8
8,kalin,np0,4
8,kaifu,nn1,6
8,kadar,nn1-np0,7
8,jozef,nn1-np0,2
8,jowle,np0,1
8,jotan,aj0-nn1,2
8,jonjo,nn1-np0,4
8,jonas,nn2,5
8,joely,np0,6
8,jirga,np0,3
8,jeyes,np0,7
8,jewel,nn1-np0,8
8,jeune,nn1,7
8,jests,nn2,7
8,jasim,nn1-np0,5
8,jardy,np0,2
8,janey,nn1-np0,5
8,jakki,nn1-np0,4
8,issey,np0,5
8,ismay,np0,5
8,irens,np0,2
8,irans,np0,2
8,ipsos,nn2,2
8,inver,np0,6
8,intae,nn2,5
8,inpfl,nn1-np0,6
8,indus,nn1-np0,6
8,imber,np0,6
8,ilona,nn1-np0,3
8,ikons,nn2,5
8,igadd,nn1-np0,2
8,icrdg,np0,1
8,hyper,np0,5
8,hyped,vvd,8
8,hylas,np0,2
8,hutch,nn1-np0,7
8,hussa,nn1-np0,1
8,hurls,nn2-vvz,8
8,hural,aj0-nn1,6
8,hulse,np0,7
8,hulks,nn2-vvz,8
8,howse,np0,4
8,howff,nn1,2
8,houde,np0,2
8,horsy,aj0-nn1,5
8,horsy,aj0,7
8,hoots,nn2-vvz,8
8,honey,aj0-nn1,4
8,homme,nn1,8
8,homeo,nn1,1
8,homed,vvd-vvn,7
8,hogue,np0,3
8,hippy,np0,8
8,hilts,np0,2
8,heyer,np0,4
8,hexes,nn2,4
8,hever,nn1-np0,5
8,heres,nn2,5
8,heeds,vvz,8
8,heaps,vvz,8
8,heals,nn2,7
8,hdmac,nn1-np0,1
8,hbsag,nn1-vvb,2
8,hayat,np0,7
8,hatim,nn1-np0,3
8,haste,vvb,8
8,harty,nn1-np0,5
8,hanna,nn1-np0,7
8,hamud,np0,7
8,halim,nn1-np0,2
8,halfs,nn2,6
8,hakon,np0,2
8,hains,nn2,1
8,hacks,vvz,8
8,habit,vvi,6
8,habit,vvb,8
8,habet,nn1,5
8,gybes,nn2,4
8,gurle,np0,1
8,gupta,nn1-np0,7
8,gulps,nn2-vvz,8
8,gules,nn2-vvz,4
8,gucci,aj0,8
8,guard,np0,5
8,grown,np0,7
8,growl,vvb,8
8,groat,nn1,7
8,gripe,nn1-vvb,6
8,grigg,nn1-np0,6
8,grete,nn1,5
8,grapo,nn1-np0,3
8,grail,nn1-np0,4
8,grabb,np0,4
8,graal,np0,2
8,gowie,nn1-np0,1
8,gough,nn1-vvb,8
8,gotoh,nn1-np0,5
8,gosub,nn1-np0,1
8,gorki,np0,7
8,gomer,nn1-np0,5
8,gofer,nn1,1
8,gober,np0,4
8,goats,np0,6
8,goans,nn2,1
8,glued,aj0-vvd,8
8,gloss,vvb,6
8,gloag,np0,4
8,glebe,nn1-np0,7
8,glaxo,nn1,8
8,glace,nn1,5
8,gills,np0,8
8,gigli,nn1-np0,5
8,gibes,nn2,8
8,geyer,nn1-np0,2
8,genie,np0,7
8,gemma,nn1-np0,5
8,gelli,np0,7
8,gecko,nn1,6
8,gawor,nn1-np0,5
8,garry,nn1,5
8,garau,nn1-np0,1
8,garam,nn1-vvb,5
8,gantt,np0,7
8,gamay,nn1,4
8,galla,np0,4
8,funar,nn1-np0,4
8,fumio,np0,6
8,fulda,nn1-np0,6
8,fried,vvd,8
8,freak,nn1-vvb,7
8,foxes,nn2-vvz,8
8,fowke,np0,6
8,found,vvb,7
8,forma,nn1,6
8,forde,nn1-np0,8
8,foral,aj0,1
8,foden,nn1-np0,7
8,foamy,aj0-nn1,8
8,foale,np0,7
8,fluka,nn1-np0,1
8,fluff,nn1-np0,4
8,flips,nn2-vvz,8
8,flexi,aj0-nn1,6
8,flame,np0,5
8,fitly,av0,8
8,fison,np0,7
8,fined,np0,6
8,fille,nn1,6
8,filho,np0,7
8,fidel,nn1-np0,3
8,fidei,nn2,7
8,ficus,nn1-np0,3
8,fhada,np0,3
8,fever,vvi,8
8,fermi,np0,5
8,fenby,np0,3
8,felts,nn2,5
8,feher,nn1-np0,1
8,feget,vvi,1
8,fazed,vvn,8
8,fazal,nn1-np0,2
8,faves,nn2,8
8,faust,nn1,5
8,fapla,nn1-np0,4
8,faced,aj0-vvn,8
8,fabro,nn1-np0,5
8,evode,nn1-np0,6
8,evict,vvb,8
8,ethan,np0,7
8,erato,np0,2
8,equis,np0,4
8,enoch,nn1,5
8,enham,nn1-np0,1
8,enact,nn1-vvb,8
8,emmel,np0,2
8,elvis,nn2,7
8,ellin,np0,3
8,elles,np0,4
8,ekoku,nn1-np0,6
8,eigen,np0,2
8,eider,nn1-vvb,5
8,egret,nn1-np0,3
8,eglaf,nn1-np0,1
8,edita,np0,3
8,edgar,nn1,7
8,ebony,nn1-np0,6
8,ebdon,np0,5
8,eatcl,nn1-np0,1
8,easen,np0,1
8,dwyer,ajc,7
8,dusan,np0,7
8,durum,nn1,5
8,dunno,nn1-np0,8
8,ducts,vvz,7
8,drunk,vvd,8
8,droll,nn1-vvb,7
8,drogo,np0,4
8,doted,vvd-vvn,8
8,doses,vvz,5
8,doria,np0,6
8,domus,nn1,3
8,dolce,nn1,6
8,dolby,nn1,6
8,dohme,nn1-np0,8
8,doges,nn2,6
8,dobbs,nn2,4
8,doagh,nn1-np0,4
8,dnase,np0,4
8,dives,np0,3
8,ditch,vvb,8
8,dinky,aj0,5
8,dinah,itj,2
8,diehl,np0,8
8,dewer,np0,1
8,dewan,np0,4
8,devos,np0,3
8,deric,np0,7
8,derek,vvi,6
8,deneb,np0,1
8,demon,np0,7
8,delis,nn1,6
8,dekko,nn1,7
8,decpc,nn1-np0,2
8,debts,np0,5
8,davyd,np0,1
8,davie,nn1-np0,8
8,darks,nn2,6
8,damns,vvz,8
8,dalat,nn1-np0,3
8,cutty,aj0,5
8,crypt,nn1-vvb,7
8,crues,np0,5
8,crops,np0,8
8,croce,nn1-np0,5
8,crier,nn1-np0,4
8,crecy,nn1-np0,7
8,crann,np0,1
8,crank,nn1-vvb,8
8,cramp,vvb,6
8,crake,np0,2
8,crace,np0,4
8,crabs,vvz,7
8,coxes,nn2,6
8,coxal,aj0,1
8,covet,vvb,8
8,cotte,nn1,1
8,cotta,nn1,7
8,corps,np0,6
8,cored,aj0-vvd,6
8,copal,aj0,4
8,coope,np0,5
8,coons,nn2,5
8,cools,nn2,5
8,conca,np0,3
8,comus,np0,5
8,comms,np0,6
8,colic,np0,5
8,cocky,np0,4
8,coard,np0,6
8,cmhcs,np0,2
8,clown,vvb,7
8,clods,nn2-vvz,6
8,cleft,vvn,8
8,ciyms,np0,3
8,ciyms,nn2,4
8,citub,nn1-np0,6
8,cists,nn2,5
8,chung,aj0,2
8,chuli,nn1-np0,3
8,chuff,nn1-np0,1
8,chowk,nn1-np0,3
8,chime,nn1-vvb,5
8,chelt,np0,1
8,chela,nn1-np0,3
8,cheek,vvb,7
8,chang,vvb,5
8,chaka,nn1-np0,2
8,cervi,np0,5
8,cerne,nn1-np0,5
8,cepra,np0,2
8,cebit,nn1,8
8,ccitt,nn1-np0,6
8,cawed,vvd,6
8,caved,vvd-vvn,8
8,cased,aj0-vvd,7
8,carts,vvz,8
8,carse,nn1-np0,3
8,carob,nn1,3
8,carib,np0,5
8,carex,nn1-vvb,1
8,carco,np0,1
8,capet,nn1-np0,5
8,capel,nn1-np0,6
8,canes,nn2-vvz,5
8,calne,np0,7
8,calms,nn2-vvz,7
8,caird,nn1-np0,4
8,cabot,np0,8
8,cabot,nn1-np0,8
8,cabal,aj0-nn1,6
8,byker,nn1-np0,5
8,bused,vvn,5
8,buoux,nn1-np0,3
8,bunks,nn2-vvz,8
8,bunge,nn1-np0,6
8,bundy,nn1-np0,8
8,buber,np0,7
8,brook,nn1-vvb,8
8,bride,vvb,8
8,brets,nn2,1
8,brera,nn1-np0,4
8,brent,nn1,8
8,brean,np0,4
8,bragg,nn1-vvb,1
8,boxed,aj0-vvn,5
8,boult,nn1-np0,6
8,bould,np0,4
8,bough,np0,6
8,bossi,np0,8
8,bosky,aj0,6
8,boren,np0,5
8,booze,nn1-np0,8
8,bonis,nn1,4
8,bones,nn2-vvz,8
8,boned,vvd,6
8,bonce,nn1,7
8,boles,nn2,7
8,bohun,nn1,3
8,boche,nn1,7
8,bleep,vvi,7
8,blaze,np0,6
8,bizet,nn1-np0,8
8,biome,nn1,3
8,binky,np0,3
8,binks,nn2,5
8,binet,nn1-np0,3
8,bimal,np0,3
8,bihar,vvb,5
8,bihac,np0,4
8,bight,nn1-np0,5
8,beyme,np0,1
8,bevis,np0,6
8,bever,nn1-np0,2
8,berti,nn1-np0,5
8,berka,np0,4
8,berio,np0,5
8,benno,np0,3
8,benet,nn1-np0,4
8,bemba,nn1-np0,4
8,bello,nn1,4
8,belie,vvi,8
8,begat,vvb,8
8,baulk,nn1,6
8,basil,vvb,5
8,basal,aj0,5
8,barny,aj0,3
8,barne,np0,7
8,bargh,np0,4
8,bardi,np0,4
8,barat,nn1-np0,1
8,bantu,np0,8
8,bands,nn2-vvz,6
8,banat,nn1-np0,3
8,bamhi,aj0,3
8,bamba,np0,5
8,baloo,nn1-np0,3
8,bally,av0,6
8,ballo,nn1,3
8,balak,nn1-np0,3
8,bakst,nn1-np0,4
8,badly,np0,8
8,baden,nn1,2
8,badby,nn1-np0,2
8,bacci,np0,2
8,babby,nn1,5
8,awdry,np0,4
8,avila,nn1-np0,5
8,avens,np0,1
8,auque,np0,1
8,aulef,nn1-np0,1
8,audra,np0,4
8,atria,nn1-np0,4
8,atoll,nn1-vvb,7
8,asshe,nn1,1
8,assam,np0,6
8,assam,nn1-vvb,8
8,aslan,nn1-np0,5
8,asics,nn2,6
8,arteh,np0,6
8,arsed,vvn,5
8,arrol,np0,5
8,arnot,np0,7
8,arkan,np0,2
8,arius,np0,7
8,arced,vvd-vvn,8
8,arago,nn1-np0,6
8,apton,np0,2
8,appia,np0,4
8,annis,np0,4
8,ankhu,nn1-np0,1
8,anish,aj0,6
8,andie,np0,7
8,amway,nn1-np0,3
8,ampeg,nn1,2
8,aminu,np0,7
8,amiel,np0,6
8,amann,np0,3
8,alvar,nn1-np0,5
8,allon,np0,4
8,allie,nn1-np0,2
8,aller,np0,4
8,allee,nn1-np0,5
8,alkar,nn1-np0,2
8,alice,nn1-vvb,7
8,aleks,np0,4
8,albyn,np0,2
8,alayn,np0,1
8,aisne,np0,3
8,ahura,np0,4
8,aging,aj0-vvg,8
8,agger,nn1-np0,1
8,agana,np0,5
8,afpfl,nn1,2
8,aelis,nn1-np0,1
8,adobe,nn1-vvb,8
8,adkin,np0,2
8,adjei,np0,3
8,adisa,np0,2
8,adami,np0,4
8,acted,aj0-vvn,8
8,acorn,vvb,7
8,acker,nn1-np0,7
8,aboot,nn1-vvb,6
8,abode,nn1-vvb,7
8,abdul,vvb,7
7,zweig,nn1-np0,2
7,zotos,np0,5
7,zooms,nn2-vvz,7
7,zoned,aj0-vvd,5
7,zombi,nn2,1
7,zenga,np0,5
7,zenda,nn1-np0,2
7,zeiss,nn1,6
7,zahir,nn1-np0,6
7,youth,nn0,7
7,yonge,nn1-np0,3
7,yoked,vvd-vvn,7
7,yilin,np0,6
7,yenan,aj0,2
7,yello,np0,5
7,yakov,np0,7
7,yadav,np0,5
7,xxxvi,crd,6
7,xerox,nn0,7
7,xbase,nn1-np0,3
7,wreak,vvb,7
7,wound,nn1-vvb,4
7,womon,nn1,1
7,witch,nn1-vvb,6
7,wirtz,np0,3
7,wined,aj0-vvn,7
7,wilco,np0,3
7,wilby,nn0,5
7,wicke,np0,1
7,whirr,vvi,7
7,whirl,nn1-vvb,6
7,wheel,vvi,7
7,whack,vvb,6
7,weeds,np0,7
7,wears,np0,6
7,weare,np0,3
7,waved,aj0,6
7,wates,np0,5
7,warps,nn2,3
7,warms,nn2-vvz,6
7,waris,np0,1
7,waqar,nn1-vvb,5
7,wajed,np0,7
7,wails,vvz,7
7,wails,nn2-vvz,7
7,wahab,np0,6
7,wadis,nn2-vvz,5
7,wacko,nn1-np0,6
7,vying,nn1-vvg,7
7,vuggy,aj0,1
7,volpe,np0,7
7,voeux,np0,4
7,vmark,np0,6
7,vives,nn2-vvz,6
7,vivas,np0,7
7,virgo,nn1-np0,6
7,vinod,np0,4
7,vinny,aj0,4
7,vimla,np0,1
7,vicom,nn1-np0,4
7,vexed,aj0-vvn,6
7,vertu,nn1,4
7,verte,nn1-np0,5
7,verte,nn1,7
7,veres,np0,4
7,velar,aj0-nn1,2
7,valen,np0,3
7,vacek,np0,4
7,usurp,vvb,7
7,uspca,nn1-np0,4
7,urwin,np0,4
7,unrwa,nn1-np0,3
7,unity,nn0,4
7,unfpa,np0,6
7,unfit,vvi,7
7,ulvik,nn1-np0,1
7,ukaea,np0,6
7,turpi,aj0-nn1,2
7,tupou,np0,5
7,tulip,np0,6
7,tudor,nn1,7
7,trunk,vvb,7
7,truka,nn1-np0,2
7,trout,vvi,5
7,troll,np0,5
7,trier,np0,5
7,treib,np0,1
7,torch,vvb,7
7,tonto,nn1-np0,6
7,toned,aj0,6
7,tolls,np0,7
7,tokai,nn1-np0,3
7,tizer,nn1,4
7,tithe,nn1-np0,2
7,timur,nn1-np0,5
7,tiled,vvd-vvn,7
7,tighe,nn1-np0,6
7,thyme,nn1-np0,7
7,thurn,nn1-np0,5
7,thurn,nn1,3
7,thugs,vvz,6
7,throw,np0,6
7,throw,nn1-np0,7
7,thora,nn1-np0,2
7,thier,ajc,5
7,thiam,np0,4
7,thegn,nn1,4
7,theft,np0,5
7,tfiif,np0,1
7,tfiid,nn1-np0,4
7,tezla,nn1-np0,1
7,teske,np0,2
7,terme,nn1-np0,4
7,terah,np0,3
7,tembo,nn1-np0,6
7,teeny,nn1-np0,3
7,teddy,aj0,5
7,tates,np0,1
7,tasso,nn1-np0,5
7,tartt,np0,6
7,tanto,nn1,5
7,tanko,nn1-np0,1
7,tango,np0,6
7,tandy,aj0-nn1,7
7,tamla,np0,6
7,taifa,np0,2
7,synod,nn1-vvb,4
7,synne,nn1,2
7,sydow,np0,3
7,sydel,np0,1
7,sweep,np0,4
7,swart,nn1-np0,3
7,swarf,nn1,5
7,swank,nn1,5
7,swags,nn2-vvz,6
7,svats,nn2,1
7,sumer,nn1-np0,3
7,sudsy,aj0,7
7,sucre,nn1,6
7,styal,aj0,4
7,stump,vvb,7
7,stuka,nn1-np0,5
7,studi,np0,4
7,stuck,aj0-vvd,7
7,strap,vvi,7
7,stool,vvb,4
7,stomp,vvb,6
7,stoke,nn1,6
7,stoel,np0,5
7,stiff,nn1,7
7,steph,nn1-np0,3
7,steel,vvi,6
7,stash,vvb,7
7,stael,np0,7
7,squat,nn1-vvb,7
7,spurt,nn1-vvb,7
7,spurr,nn1-np0,2
7,spunk,nn1-vvb,6
7,sprog,nn1,7
7,spoon,vvi,7
7,spoof,nn1-vvb,6
7,splat,nn1-vvb,6
7,spill,np0,5
7,spied,vvd-vvn,7
7,spice,vvb,6
7,speer,np0,5
7,speer,nn1-np0,3
7,soupe,nn1,5
7,soria,np0,6
7,sorge,nn1-np0,4
7,sooth,nn1,7
7,solvd,nn1,1
7,soeur,np0,1
7,soest,np0,2
7,snowe,np0,1
7,snout,vvb,5
7,snips,vvz,6
7,snack,vvb,5
7,smite,vvb,6
7,smell,np0,7
7,smeed,np0,3
7,smaje,np0,1
7,smail,np0,6
7,sluys,np0,3
7,sloes,nn2,7
7,slink,vvb,7
7,slcms,np0,2
7,slaty,aj0,7
7,slant,vvi,7
7,skink,nn1,3
7,skill,np0,6
7,skett,np0,4
7,skate,vvb,4
7,sited,aj0,5
7,sissy,aj0-nn1,4
7,siraj,np0,4
7,sioux,np0,7
7,silvi,np0,1
7,silts,nn2-vvz,6
7,siang,nn1-np0,4
7,shove,np0,1
7,sheba,nn1-np0,4
7,shama,nn1-np0,1
7,shahn,np0,2
7,sexed,aj0,5
7,sevso,nn1,4
7,sevan,np0,4
7,serva,np0,4
7,seria,nn1,4
7,semra,np0,4
7,semai,nn1-np0,1
7,seiji,np0,6
7,seged,np0,1
7,seato,np0,4
7,seato,nn1,3
7,scuse,vvb,6
7,scuba,np0,3
7,scout,vvb,7
7,scour,nn1,3
7,score,np0,4
7,scoot,vvb,5
7,scolt,np0,1
7,scars,vvz,7
7,scars,np0,7
7,scape,nn1,2
7,scapa,nn1-np0,7
7,scald,vvi,7
7,scads,nn2,5
7,sayre,np0,5
7,sawed,vvd-vvn,7
7,sauer,np0,6
7,sambo,np0,7
7,salut,nn1-np0,7
7,salih,nn1-np0,4
7,sakti,nn1-np0,1
7,sagna,np0,5
7,sagar,nn1-np0,5
7,sacra,nn1,2
7,sachs,nn2-vvz,5
7,ruses,nn2,7
7,rulor,nn1-np0,1
7,rouse,nn1-vvb,6
7,rosas,np0,6
7,roots,vvz,6
